Winter,Date,Canton,Community,Starting.zone,url,Elevation..m.,Aspect,Activity,Victims..caught..buried.,Danger..level,mon,Fatalities,deg,degjit,activity,lat,long
2004/05,1/23/05,VS,Saas Fee,Ritzi / Maste 4 / Skigebiet Saas Fee,http://map.geo.admin.ch/?Y=637125&X=104335&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2325,NW,2,"1 (1, 1)",3,January,1,315,312.4256729,Off-piste skiing/boarding,46.08950401,7.918622203
2004/05,1/23/05,VS,Lens / Icogne,Combe de la Chaux / Vallon d’Ertentse,http://map.geo.admin.ch/?Y=602450&X=131200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2120,NW,2,"2 (2, 2)",3,January,2,315,315.1491785,Off-piste skiing/boarding,46.33218631,7.470454187
2004/05,12/30/04,BE,St Stephan,Albristhorn / F_rmelberg,http://map.geo.admin.ch/?Y=605415&X=150110&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2260,NNW,1,"1 (1, 1)",3,December,1,337.5,332.8332524,Backcountry touring,46.50227604,7.509179911
2004/05,12/30/04,VS,Bagnes,Pigne d’Arolla,http://map.geo.admin.ch/?Y=601800&X=92100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3220,SSE,1,"1 (2, 1)",3,December,1,157.5,163.4858795,Backcountry touring,45.98046373,7.461862728
2004/05,12/27/04,VS,Riddes,Col de Chassoure / Skigebiet Verbier,http://map.geo.admin.ch/?Y=587650&X=106025&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2700,N,2,"1 (1, 1)",3,December,1,0,0.028772494,Off-piste skiing/boarding,46.10561442,7.278919166
2004/05,12/26/04,GR,Sent,Piz Davos Lais / Fimbertal,http://map.geo.admin.ch/?Y=814910&X=196340&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2610,NNE,1,"1 (1, 1)",3,December,1,22.5,24.47594194,Backcountry touring,46.88341437,10.2587777
2004/05,12/22/04,SZ,Oberiberg,Forstberg,http://map.geo.admin.ch/?Y=705460&X=206570&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2120,N,1,"1 (2, 1)",3,December,1,0,-1.150038385,Backcountry touring,47.00179862,8.825349152
2003/04,6/5/04,TI,Airolo,Lago di Lucendro / Gotthardpass,http://map.geo.admin.ch/?Y=684760&X=157755&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2160,SSE,1,"1 (2, 0)",NA,June,1,157.5,158.913266,Backcountry touring,46.56569926,8.544158512
2003/04,2/21/04,VS,Liddes,Crêta de Vella,http://map.geo.admin.ch/?Y=579850&X=90750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2160,NNW,1,"1 (2, 1)",2,February,1,337.5,335.5662868,Backcountry touring,45.96802229,7.17869923
2003/04,2/15/04,GR,Davos,B_bischluocht / Sertig,http://map.geo.admin.ch/?Y=783155&X=178495&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2120,NE,2,"1 (1, 0)",2,February,1,45,50.35828501,Off-piste skiing/boarding,46.7324756,9.835199507
2003/04,1/25/04,VS,Bagnes,Col de la Chaux,http://map.geo.admin.ch/?Y=589800&X=102760&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2950,SW,2,"1 (1, 1)",3,January,1,225,222.987112,Off-piste skiing/boarding,46.07628016,7.306795182
2003/04,1/17/04,VS,Bagnes,Mont Rogneux / Skigebiet Verbier,http://map.geo.admin.ch/?Y=586450&X=106000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2650,WSW,2,"1 (4, 4)",3,January,1,247.5,245.6632064,Off-piste skiing/boarding,46.10536651,7.263400775
2003/04,1/15/04,GR,Tschierv,Ofenpass / Munt Buffalora,http://map.geo.admin.ch/?Y=815545&X=168400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2400,ESE,1,"1 (3, 2)",3,January,1,112.5,114.5879989,Backcountry touring,46.63203835,10.25393985
2003/04,1/4/04,VS,Gampel,Einigs Alichji / Niwen / Goppenstein,http://map.geo.admin.ch/?Y=621130&X=134450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2730,SE,1,"1 (1, 1)",2,January,1,135,136.7556634,Backcountry touring,46.36109409,7.713188816
2003/04,12/30/03,BE,Adelboden,Tschingellochtighorn / Engstligenalp,http://map.geo.admin.ch/?Y=611050&X=143810&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2300,SW,1,"2 (3, 2)",3,December,2,225,218.6387058,Backcountry touring,46.44553449,7.582438102
2003/04,12/29/03,GR,Davos,Rinerhorn / NŸllisch Grat,http://map.geo.admin.ch/?Y=780788&X=178439&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2260,NW,2,"1 (11, 2)",3,December,1,315,308.5201075,Off-piste skiing/boarding,46.73261821,9.804224344
2003/04,12/19/03,GR,Tschierv,Ofenpass / Munt Buffalora,http://map.geo.admin.ch/?Y=815580&X=168430&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2385,ESE,1,"1 (2, 2)",2,December,1,112.5,108.7263981,Backcountry touring,46.63229674,10.25441067
2002/03,4/19/03,VS,Ayer,Col de Sorebois / Zinal,http://map.geo.admin.ch/?Y=611490&X=110325&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2760,E,2,"1 (1, 1)",1,April,1,90,91.56751712,Off-piste skiing/boarding,46.14431022,7.587338573
2002/03,4/15/03,VS,Bagnes,Grand Tav_ / Val de Bagnes,http://map.geo.admin.ch/?Y=590500&X=93500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2990,NE,2,"1 (1, 0)",2,April,1,45,46.53291612,Off-piste skiing/boarding,45.9929929,7.316030056
2002/03,2/24/03,GR,Juf,Wengahorn,http://map.geo.admin.ch/?Y=763750&X=144700&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2730,ENE,1,"1 (2, 1)",1,February,1,67.5,65.35521071,Backcountry touring,46.43363238,9.569408274
2002/03,2/11/03,VS,Grimentz,Corne de Sorebois / Val de Moiry,http://map.geo.admin.ch/?Y=611100&X=111060&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2680,WSW,2,"1 (1, 0)",3,February,1,247.5,241.6940777,Off-piste skiing/boarding,46.15092845,7.582308689
2002/03,2/10/03,UR,Andermatt,Geissberg / Gemsstock,http://map.geo.admin.ch/?Y=689920&X=164260&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1980,NNE,2,"1 (1, 1)",3,February,1,22.5,19.21328819,Off-piste skiing/boarding,46.62353518,8.612719827
2002/03,2/9/03,GR,Samedan,Piz Utèr / Crasta Burdun / Val Champagna,http://map.geo.admin.ch/?Y=791475&X=155990&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2960,SW,1,"1 (1, 1)",3,February,1,225,220.6329719,Backcountry touring,46.52779581,9.934621952
2002/03,2/8/03,VS,Simplon,Alter Spittel / Magehorn / Simplonpass,http://map.geo.admin.ch/?Y=643480&X=120900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2100,SE,1,"1 (4, 2)",3,February,1,135,130.8790731,Backcountry touring,46.23813165,8.002320436
2002/03,2/5/03,VS,Orsières,La Breya / Champex,http://map.geo.admin.ch/?Y=573945&X=97175&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1950,NE,2,"4 (5, 4)",4,February,4,45,45.63886502,Off-piste skiing/boarding,46.02561538,7.102169546
2002/03,2/4/03,GR,Davos,Br_mabŸel / Jakobshorn,http://map.geo.admin.ch/?Y=784010&X=184135&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2380,NE,2,"1 (1, 1)",3,February,1,45,42.5818932,Off-piste skiing/boarding,46.78295061,9.848647727
2002/03,1/10/03,GR,Lantsch Lenz,Parpaner Rothorn,http://map.geo.admin.ch/?Y=765550&X=179000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2810,SSE,2,"1 (1, 1)",2,January,1,157.5,153.7754011,Off-piste skiing/boarding,46.74162108,9.605145693
2002/03,1/6/03,GR,Davos,Totalphorn / Skigebiet Parsenn,http://map.geo.admin.ch/?Y=782445&X=189945&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2245,E,2,"1 (1, 1)",3,January,1,90,92.84169959,Off-piste skiing/boarding,46.8356202,9.830483852
2002/03,1/6/03,VS,Bourg St Pierre,Pointe de Penne / Combe du Valsorey,http://map.geo.admin.ch/?Y=584410&X=88215&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2750,WSW,1,"3 (3, 3)",3,January,3,247.5,253.7055882,Backcountry touring,45.94533968,7.237607319
2002/03,12/29/02,GR,Riom Parsonz,Skigebiet Savognin,http://map.geo.admin.ch/?Y=760610&X=158875&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2220,NNE,2,"2 (5, 2)",3,December,2,22.5,23.72244974,Off-piste skiing/boarding,46.5618593,9.533495051
2002/03,11/3/02,VS,Fieschertal,Sphinxstollen / Jungfraujoch,http://map.geo.admin.ch/?Y=642025&X=155320&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3480,SE,1,"1 (2, 1)",NA,November,1,135,129.0455492,Backcountry touring,46.54784545,7.986573439
2001/02,8/13/02,BE,Lauterbrunnen,Eiger W-Flanke,http://map.geo.admin.ch/?Y=642300&X=158500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2900,W,1,"1 (2, 0)",NA,August,1,270,273.1064488,Backcountry touring,46.57643339,7.990450396
2001/02,4/28/02,VS,Ulrichen,Ritzh_rner,http://map.geo.admin.ch/?Y=668120&X=144620&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3020,N,1,"1 (1, 1)",2,April,1,0,6.982561523,Backcountry touring,46.44945106,8.325209152
2001/02,4/28/02,GR,Davos,Piz Grialetsch,http://map.geo.admin.ch/?Y=792250&X=174500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3050,N,1,"1 (1, 1)",2,April,1,0,5.894465434,Backcountry touring,46.69399616,9.95245156
2001/02,4/27/02,VS,Bourg St Pierre,Mont Velan / Bourg St Bernhard,http://map.geo.admin.ch/?Y=584990&X=82500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3600,SW,1,"2 (2, 0)",2,April,2,225,230.1669234,Backcountry touring,45.89394495,7.245267732
2001/02,4/21/02,BE,Kandersteg,Doldenhorn,http://map.geo.admin.ch/?Y=622480&X=146620&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3450,NW,1,"1 (1, 1)",2,April,1,315,311.9784807,Backcountry touring,46.4705262,7.731319497
2001/02,3/6/02,VD,Ch‰teau d’Oex,La Para / La Pare,http://map.geo.admin.ch/?Y=578060&X=136900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2450,NE,1,"1 (1, 1)",2,March,1,45,46.36407028,Backcountry touring,46.38310724,7.153445356
2001/02,3/5/02,BE,Gsteig bei Gstaad,Oldenegg,http://map.geo.admin.ch/?Y=584920&X=133250&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1900,NNE,2,"1 (1, 1)",3,March,1,22.5,25.05446997,Off-piste skiing/boarding,46.3504625,7.242734516
2001/02,3/5/02,GR,Scuol,Piz Vallatscha,http://map.geo.admin.ch/?Y=820305&X=172570&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2750,ESE,1,"3 (5, 4)",3,March,3,112.5,112.0347475,Backcountry touring,46.66797103,10.31805647
2001/02,2/28/02,VS,Martisberg,Deischbach - Volli / Bettmeralp,http://map.geo.admin.ch/?Y=649990&X=138880&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2070,E,2,"1 (1, 1)",3,February,1,90,83.20514005,Off-piste skiing/boarding,46.39941506,8.088644058
2001/02,2/25/02,VS,Evolène,Mt. Dolin,http://map.geo.admin.ch/?Y=602150&X=97240&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2480,SE,2,"1 (2, 1)",3,February,1,135,137.1428559,Off-piste skiing/boarding,46.02669899,7.46640225
2001/02,2/24/02,VS,Bagnes,Le Seudzay / Tête de la Payanne,http://map.geo.admin.ch/?Y=581530&X=98960&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2200,N,2,"1 (1, 1)",3,February,1,0,-5.270454107,Off-piste skiing/boarding,46.04192203,7.200049515
2001/02,2/13/02,BE,Lauterbrunnen,Schilthorn / Birg,http://map.geo.admin.ch/?Y=632420&X=156760&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2450,E,2,"1 (1, 1)",2,February,1,90,85.24658443,Off-piste skiing/boarding,46.56133317,7.861444146
2001/02,2/2/02,GR,Tschiertschen,Farurtal / Parpaner Schwarzhorn,http://map.geo.admin.ch/?Y=764500&X=182530&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2500,NW,2,"1 (1, 1)",2,February,1,315,319.3552616,Off-piste skiing/boarding,46.77362303,9.592680099
2001/02,1/30/02,UR,Gurtnellen,Fellital - Schattig-Wichel / Fuorcla da Giuv,http://map.geo.admin.ch/?Y=695470&X=172410&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2910,NNW,1,"1 (1, 1)",2,January,1,337.5,342.6806723,Backcountry touring,46.69606959,8.686866891
2001/02,1/13/02,GR,Davos,Amtmanntobel Totalp,http://map.geo.admin.ch/?Y=782410&X=190070&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2240,E,2,"1 (1, 1)",2,January,1,90,88.48430022,Off-piste skiing/boarding,46.8367537,9.83007525
2001/02,1/13/02,BE,Reichenbach,Vordere BŸtlasse / Kiental,http://map.geo.admin.ch/?Y=629110&X=152420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2975,WNW,1,"2 (3, 1)",1,January,2,292.5,290.1559981,Backcountry touring,46.52244495,7.818003748
2001/02,1/3/02,GR,Klosters Serneus,Parsenn / Casanna / Rude Dudehang,http://map.geo.admin.ch/?Y=781200&X=192100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2400,W,2,"1 (1, 1)",3,January,1,270,270.3489243,Off-piste skiing/boarding,46.85533654,9.815027853
2001/02,1/2/02,BE,Diemtigen,Galmschibe / Oberes Chirgeli / Diemtigtal,http://map.geo.admin.ch/?Y=606860&X=155025&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2360,NNW,1,"1 (1, 1)",3,January,1,337.5,341.5457715,Backcountry touring,46.54647617,7.528077276
2001/02,12/31/01,VS,Nendaz,Col de Chassoure / Mont Gel_ / Tortin,http://map.geo.admin.ch/?Y=588100&X=105750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2700,NNE,2,"1 (4, 1)",3,December,1,22.5,16.28166089,Off-piste skiing/boarding,46.10314876,7.284745808
2001/02,12/28/01,SG,Flums,Zieger / Flumserberg,http://map.geo.admin.ch/?Y=737590&X=214575&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2060,SSE,2,"1 (1, 1)",3,December,1,157.5,150.9117745,Off-piste skiing/boarding,47.06790059,9.250131963
2000/01,6/23/01,BE,Grindelwald,MittellegihŸtte,http://map.geo.admin.ch/?Y=644670&X=159240&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3340,SSE,1,"2 (2, 1)",NA,June,2,157.5,154.8197514,Backcountry touring,46.58293585,8.021438161
2000/01,5/24/01,BE,Lauterbrunnen,GuggihŸtte / M_nch,http://map.geo.admin.ch/?Y=641150&X=157050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2740,NW,1,"1 (2, 1)",NA,May,1,315,309.3548828,Backcountry touring,46.56346184,7.975319506
2000/01,5/19/01,GR,Pontresina,Piz PalŸ,http://map.geo.admin.ch/?Y=794140&X=139530&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3800,N,1,"2 (2, 1)",NA,May,2,0,-6.032801602,Backcountry touring,46.37903713,9.962433073
2000/01,3/29/01,GR,Medel Lucmagn,Piz Valdraus / Glatscher da Lavaz,http://map.geo.admin.ch/?Y=714960&X=165200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2540,NNW,1,"1 (4, 3)",2,March,1,337.5,333.6055857,Backcountry touring,46.62815064,8.939829708
2000/01,3/13/01,VS,Simplon,HŸbschhorn,http://map.geo.admin.ch/?Y=646720&X=120110&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2500,SW,1,"1 (1, 1)",3,March,1,225,231.8694224,Backcountry touring,46.23080825,8.044243758
2000/01,3/5/01,GR,SplŸgen,SurettalŸckli,http://map.geo.admin.ch/?Y=747380&X=154290&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2660,N,1,"1 (3, 2)",3,March,1,0,5.523660974,Backcountry touring,46.52367318,9.359542746
2000/01,2/27/01,GR,Arosa,Erzb_den / Erzhorn / Parpaner Rothorn,http://map.geo.admin.ch/?Y=767380&X=179800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2380,N,2,"1 (2, 1)",3,February,1,0,-1.600379042,Off-piste skiing/boarding,46.74835764,9.629374457
2000/01,2/27/01,NW,Emmetten,Schwalmis,http://map.geo.admin.ch/?Y=680450&X=196930&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2140,N,1,"1 (2, 2)",3,February,1,0,-6.751552165,Backcountry touring,46.91859651,8.494827547
2000/01,2/24/01,SZ,Oberiberg,Hoch Ybrig / Laucherenst_ckli / M_rdergruebli,http://map.geo.admin.ch/?Y=700715&X=207810&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1660,N,2,"1 (2, 1)",4,February,1,0,-6.728779638,Off-piste skiing/boarding,47.01368815,8.763243476
2000/01,2/23/01,VS,MŸhlebach,Ernergalen / Lowigraben,http://map.geo.admin.ch/?Y=657630&X=139535&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2220,NNW,2,"1 (2, 0)",3,February,1,337.5,333.2607664,Off-piste skiing/boarding,46.40469427,8.188060558
2000/01,2/22/01,GR,Fuldera,Salinas / Alp Sadra,http://map.geo.admin.ch/?Y=822680&X=165090&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2300,NE,1,"2 (7, 3)",2,February,2,45,43.62978273,Backcountry touring,46.59994222,10.34544534
2000/01,2/11/01,TI,Bedretto,Alpe Nuova / Pizzo Rotondo,http://map.geo.admin.ch/?Y=679225&X=151115&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2540,SSE,1,"3 (3, 3)",2,February,3,157.5,163.7439399,Backcountry touring,46.50665212,8.470835263
2000/01,2/6/01,VS,Trient,Tête de Balme,http://map.geo.admin.ch/?Y=563230&X=98215&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2180,N,2,"3 (5, 4)",3,February,3,0,-0.319646985,Off-piste skiing/boarding,46.03447233,6.963720509
2000/01,2/4/01,GR,Samnaun,Clis da Ravaisch,http://map.geo.admin.ch/?Y=822530&X=204160&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2060,SSE,3,"1 (1, 1)",3,February,1,157.5,157.6595393,Transportation corridors,46.95120121,10.36250697
2000/01,2/4/01,SZ,Oberiberg,Forstberg,http://map.geo.admin.ch/?Y=705430&X=206700&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1980,N,1,"1 (1, 1)",4,February,1,0,6.992211237,Backcountry touring,47.00297257,8.824984957
