"Winter","Date","Canton","Community","Starting.zone","url","Elevation..m.","Aspect","Activity","Victims..caught..buried.","Danger..level","mon","Fatalities","deg","degjit","activity","lat","long"
"2004/05",2005-03-12,"BE","Grindelwald","Gemschberg","http://map.geo.admin.ch/?Y=649430&X=169310&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2380,"SSE",1,"1 (2, 1)",2,"March",1,157.5,150.629794173408,"Backcountry touring",46.6731831125198,8.08461974538355
"2004/05",2005-03-10,"GR","Siat","Crap Sais / Val da Siat","http://map.geo.admin.ch/?Y=730420&X=189210&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2010,"SE",2,"1 (1, 1)",3,"March",1,135,128.747619940434,"Off-piste skiing/boarding",46.8412416817559,9.1484852594426
"2004/05",2005-03-10,"VS","Saas Fee","Feegletscher / Längfluh","http://map.geo.admin.ch/?Y=634360&X=102670&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3290,"ENE",1,"1 (1, 1)",3,"March",1,67.5,62.0464193485677,"Backcountry touring",46.0746732323255,7.88275287608783
"2004/05",2005-02-25,"VS","Saint Gingolph","Rochers de la Croix / Vallon de Novel","http://map.geo.admin.ch/?Y=550440&X=134450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1460,"WNW",1,"2 (3, 2)",3,"February",2,292.5,293.592486518901,"Backcountry touring",46.3595977046823,6.79469391411677
"2004/05",2005-02-20,"GR","Churwalden","Churer Joch / Tschiertschen","http://map.geo.admin.ch/?Y=762370&X=186190&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1930,"WNW",2,"1 (2, 1)",3,"February",1,292.5,289.232143952511,"Off-piste skiing/boarding",46.8070567348428,9.56610234407136
"2004/05",2005-02-08,"GR","Vals","Selva Alp / Inder Rossbodma","http://map.geo.admin.ch/?Y=734075&X=161490&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1940,"NNE",1,"1 (1, 1)",2,"February",1,22.5,25.4000239125453,"Backcountry touring",46.5912228072914,9.18828315192097
"2004/05",2005-02-06,"GR","Madulain","Muntischè","http://map.geo.admin.ch/?Y=789320&X=163100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2470,"ENE",1,"2 (2, 2)",3,"February",2,67.5,61.9433025624603,"Backcountry touring",46.5923359251267,9.90946903028264
"2004/05",2005-02-05,"GR","Klosters Serneus","Gatschieferspitz","http://map.geo.admin.ch/?Y=790070&X=189980&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2485,"N",1,"1 (1, 1)",3,"February",1,0,-2.61080690054223,"Backcountry touring",46.8338003904971,9.93039648764977
"2004/05",2005-02-05,"GR","Davos","Leidbachfurgga","http://map.geo.admin.ch/?Y=782170&X=176400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2805,"NW",1,"1 (2, 2)",3,"February",1,315,308.471912294626,"Backcountry touring",46.7139086502273,9.82148600413997
"2004/05",2005-01-23,"VS","Saas Fee","Ritzi / Maste 4 / Skigebiet Saas Fee","http://map.geo.admin.ch/?Y=637125&X=104335&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2325,"NW",2,"1 (1, 1)",3,"January",1,315,312.42567285616,"Off-piste skiing/boarding",46.0895040127449,7.91862220312588
"2004/05",2005-01-23,"VS","Lens / Icogne","Combe de la Chaux / Vallon díErtentse","http://map.geo.admin.ch/?Y=602450&X=131200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2120,"NW",2,"2 (2, 2)",3,"January",2,315,315.149178486317,"Off-piste skiing/boarding",46.3321863095208,7.4704541868738
"2004/05",2004-12-30,"BE","St Stephan","Albristhorn / Färmelberg","http://map.geo.admin.ch/?Y=605415&X=150110&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2260,"NNW",1,"1 (1, 1)",3,"December",1,337.5,332.833252420649,"Backcountry touring",46.5022760441275,7.5091799110792
"2004/05",2004-12-30,"VS","Bagnes","Pigne díArolla","http://map.geo.admin.ch/?Y=601800&X=92100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3220,"SSE",1,"1 (2, 1)",3,"December",1,157.5,163.485879503191,"Backcountry touring",45.980463732973,7.46186272839163
"2004/05",2004-12-27,"VS","Riddes","Col de Chassoure / Skigebiet Verbier","http://map.geo.admin.ch/?Y=587650&X=106025&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2700,"N",2,"1 (1, 1)",3,"December",1,0,0.028772494290024,"Off-piste skiing/boarding",46.1056144239702,7.27891916594191
"2004/05",2004-12-26,"GR","Sent","Piz Davos Lais / Fimbertal","http://map.geo.admin.ch/?Y=814910&X=196340&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2610,"NNE",1,"1 (1, 1)",3,"December",1,22.5,24.4759419444017,"Backcountry touring",46.8834143724399,10.2587776953771
"2004/05",2004-12-22,"SZ","Oberiberg","Forstberg","http://map.geo.admin.ch/?Y=705460&X=206570&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2120,"N",1,"1 (2, 1)",3,"December",1,0,-1.1500383852981,"Backcountry touring",47.0017986151182,8.8253491521701
"2003/04",2004-06-05,"TI","Airolo","Lago di Lucendro / Gotthardpass","http://map.geo.admin.ch/?Y=684760&X=157755&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2160,"SSE",1,"1 (2, 0)",NA,"June",1,157.5,158.913265964482,"Backcountry touring",46.5656992609093,8.54415851153401
"2003/04",2004-02-21,"VS","Liddes","Crêta de Vella","http://map.geo.admin.ch/?Y=579850&X=90750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2160,"NNW",1,"1 (2, 1)",2,"February",1,337.5,335.566286800429,"Backcountry touring",45.9680222943793,7.17869923023371
"2003/04",2004-02-15,"GR","Davos","Bäbischluocht / Sertig","http://map.geo.admin.ch/?Y=783155&X=178495&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2120,"NE",2,"1 (1, 0)",2,"February",1,45,50.3582850061357,"Off-piste skiing/boarding",46.7324756002027,9.83519950719215
"2003/04",2004-01-25,"VS","Bagnes","Col de la Chaux","http://map.geo.admin.ch/?Y=589800&X=102760&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2950,"SW",2,"1 (1, 1)",3,"January",1,225,222.987111966591,"Off-piste skiing/boarding",46.0762801641398,7.30679518242718
"2003/04",2004-01-17,"VS","Bagnes","Mont Rogneux / Skigebiet Verbier","http://map.geo.admin.ch/?Y=586450&X=106000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2650,"WSW",2,"1 (4, 4)",3,"January",1,247.5,245.663206415717,"Off-piste skiing/boarding",46.1053665055298,7.26340077524668
"2003/04",2004-01-15,"GR","Tschierv","Ofenpass / Munt Buffalora","http://map.geo.admin.ch/?Y=815545&X=168400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2400,"ESE",1,"1 (3, 2)",3,"January",1,112.5,114.587998941075,"Backcountry touring",46.6320383476454,10.2539398469221
"2003/04",2004-01-04,"VS","Gampel","Einigs Alichji / Niwen / Goppenstein","http://map.geo.admin.ch/?Y=621130&X=134450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2730,"SE",1,"1 (1, 1)",2,"January",1,135,136.755663429387,"Backcountry touring",46.3610940946022,7.71318881601573
"2003/04",2003-12-30,"BE","Adelboden","Tschingellochtighorn / Engstligenalp","http://map.geo.admin.ch/?Y=611050&X=143810&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2300,"SW",1,"2 (3, 2)",3,"December",2,225,218.638705770485,"Backcountry touring",46.4455344943109,7.5824381018644
"2003/04",2003-12-29,"GR","Davos","Rinerhorn / Nüllisch Grat","http://map.geo.admin.ch/?Y=780788&X=178439&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2260,"NW",2,"1 (11, 2)",3,"December",1,315,308.52010746114,"Off-piste skiing/boarding",46.7326182121974,9.80422434365728
"2003/04",2003-12-19,"GR","Tschierv","Ofenpass / Munt Buffalora","http://map.geo.admin.ch/?Y=815580&X=168430&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2385,"ESE",1,"1 (2, 2)",2,"December",1,112.5,108.726398123428,"Backcountry touring",46.6322967415248,10.2544106700162
"2002/03",2003-04-19,"VS","Ayer","Col de Sorebois / Zinal","http://map.geo.admin.ch/?Y=611490&X=110325&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2760,"E",2,"1 (1, 1)",1,"April",1,90,91.5675171213225,"Off-piste skiing/boarding",46.1443102214196,7.58733857284045
"2002/03",2003-04-15,"VS","Bagnes","Grand Tavé / Val de Bagnes","http://map.geo.admin.ch/?Y=590500&X=93500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2990,"NE",2,"1 (1, 0)",2,"April",1,45,46.5329161235131,"Off-piste skiing/boarding",45.9929928998941,7.31603005552493
"2002/03",2003-02-24,"GR","Juf","Wengahorn","http://map.geo.admin.ch/?Y=763750&X=144700&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2730,"ENE",1,"1 (2, 1)",1,"February",1,67.5,65.3552107070573,"Backcountry touring",46.4336323778968,9.56940827395138
"2002/03",2003-02-11,"VS","Grimentz","Corne de Sorebois / Val de Moiry","http://map.geo.admin.ch/?Y=611100&X=111060&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2680,"WSW",2,"1 (1, 0)",3,"February",1,247.5,241.694077655207,"Off-piste skiing/boarding",46.1509284535472,7.58230868871039
"2002/03",2003-02-10,"UR","Andermatt","Geissberg / Gemsstock","http://map.geo.admin.ch/?Y=689920&X=164260&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1980,"NNE",2,"1 (1, 1)",3,"February",1,22.5,19.2132881949656,"Off-piste skiing/boarding",46.6235351795965,8.6127198274936
"2002/03",2003-02-09,"GR","Samedan","Piz Utèr / Crasta Burdun / Val Champagna","http://map.geo.admin.ch/?Y=791475&X=155990&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2960,"SW",1,"1 (1, 1)",3,"February",1,225,220.632971947547,"Backcountry touring",46.527795811832,9.9346219524349
"2002/03",2003-02-08,"VS","Simplon","Alter Spittel / Magehorn / Simplonpass","http://map.geo.admin.ch/?Y=643480&X=120900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2100,"SE",1,"1 (4, 2)",3,"February",1,135,130.879073106684,"Backcountry touring",46.2381316501625,8.00232043637025
"2002/03",2003-02-05,"VS","Orsières","La Breya / Champex","http://map.geo.admin.ch/?Y=573945&X=97175&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1950,"NE",2,"4 (5, 4)",4,"February",4,45,45.6388650164008,"Off-piste skiing/boarding",46.0256153798258,7.10216954626926
"2002/03",2003-02-04,"GR","Davos","Brämabüel / Jakobshorn","http://map.geo.admin.ch/?Y=784010&X=184135&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2380,"NE",2,"1 (1, 1)",3,"February",1,45,42.5818932037801,"Off-piste skiing/boarding",46.7829506057067,9.84864772748587
"2002/03",2003-01-10,"GR","Lantsch Lenz","Parpaner Rothorn","http://map.geo.admin.ch/?Y=765550&X=179000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2810,"SSE",2,"1 (1, 1)",2,"January",1,157.5,153.775401071645,"Off-piste skiing/boarding",46.7416210806768,9.60514569287089
"2002/03",2003-01-06,"GR","Davos","Totalphorn / Skigebiet Parsenn","http://map.geo.admin.ch/?Y=782445&X=189945&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2245,"E",2,"1 (1, 1)",3,"January",1,90,92.8416995923035,"Off-piste skiing/boarding",46.8356202013628,9.83048385165368
"2002/03",2003-01-06,"VS","Bourg St Pierre","Pointe de Penne / Combe du Valsorey","http://map.geo.admin.ch/?Y=584410&X=88215&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2750,"WSW",1,"3 (3, 3)",3,"January",3,247.5,253.70558818616,"Backcountry touring",45.9453396794132,7.23760731937102
"2002/03",2002-12-29,"GR","Riom Parsonz","Skigebiet Savognin","http://map.geo.admin.ch/?Y=760610&X=158875&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2220,"NNE",2,"2 (5, 2)",3,"December",2,22.5,23.7224497431889,"Off-piste skiing/boarding",46.5618593037998,9.53349505107602
"2002/03",2002-11-03,"VS","Fieschertal","Sphinxstollen / Jungfraujoch","http://map.geo.admin.ch/?Y=642025&X=155320&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3480,"SE",1,"1 (2, 1)",NA,"November",1,135,129.045549217146,"Backcountry touring",46.5478454498571,7.98657343854075
"2001/02",2002-08-13,"BE","Lauterbrunnen","Eiger W-Flanke","http://map.geo.admin.ch/?Y=642300&X=158500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2900,"W",1,"1 (2, 0)",NA,"August",1,270,273.106448756531,"Backcountry touring",46.5764333882668,7.99045039562193
"2001/02",2002-04-28,"VS","Ulrichen","Ritzhörner","http://map.geo.admin.ch/?Y=668120&X=144620&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3020,"N",1,"1 (1, 1)",2,"April",1,0,6.98256152262911,"Backcountry touring",46.4494510550436,8.32520915247414
"2001/02",2002-04-28,"GR","Davos","Piz Grialetsch","http://map.geo.admin.ch/?Y=792250&X=174500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3050,"N",1,"1 (1, 1)",2,"April",1,0,5.89446543389931,"Backcountry touring",46.6939961594954,9.952451559903
"2001/02",2002-04-27,"VS","Bourg St Pierre","Mont Velan / Bourg St Bernhard","http://map.geo.admin.ch/?Y=584990&X=82500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3600,"SW",1,"2 (2, 0)",2,"April",2,225,230.166923403274,"Backcountry touring",45.8939449473422,7.2452677324819
"2001/02",2002-04-21,"BE","Kandersteg","Doldenhorn","http://map.geo.admin.ch/?Y=622480&X=146620&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3450,"NW",1,"1 (1, 1)",2,"April",1,315,311.978480691556,"Backcountry touring",46.4705262047105,7.73131949659151
"2001/02",2002-03-06,"VD","Château díOex","La Para / La Pare","http://map.geo.admin.ch/?Y=578060&X=136900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2450,"NE",1,"1 (1, 1)",2,"March",1,45,46.3640702776611,"Backcountry touring",46.3831072428287,7.15344535598094
"2001/02",2002-03-05,"BE","Gsteig bei Gstaad","Oldenegg","http://map.geo.admin.ch/?Y=584920&X=133250&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1900,"NNE",2,"1 (1, 1)",3,"March",1,22.5,25.0544699663296,"Off-piste skiing/boarding",46.350462501244,7.24273451621635
"2001/02",2002-03-05,"GR","Scuol","Piz Vallatscha","http://map.geo.admin.ch/?Y=820305&X=172570&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2750,"ESE",1,"3 (5, 4)",3,"March",3,112.5,112.034747541416,"Backcountry touring",46.6679710254431,10.3180564728059
"2001/02",2002-02-28,"VS","Martisberg","Deischbach - Volli / Bettmeralp","http://map.geo.admin.ch/?Y=649990&X=138880&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2070,"E",2,"1 (1, 1)",3,"February",1,90,83.205140051432,"Off-piste skiing/boarding",46.3994150598043,8.08864405845787
"2001/02",2002-02-25,"VS","Evolène","Mt. Dolin","http://map.geo.admin.ch/?Y=602150&X=97240&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2480,"SE",2,"1 (2, 1)",3,"February",1,135,137.142855935264,"Off-piste skiing/boarding",46.0266989852556,7.46640225048794
"2001/02",2002-02-24,"VS","Bagnes","Le Seudzay / Tête de la Payanne","http://map.geo.admin.ch/?Y=581530&X=98960&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"N",2,"1 (1, 1)",3,"February",1,0,-5.27045410685241,"Off-piste skiing/boarding",46.0419220250004,7.2000495150584
"2001/02",2002-02-13,"BE","Lauterbrunnen","Schilthorn / Birg","http://map.geo.admin.ch/?Y=632420&X=156760&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2450,"E",2,"1 (1, 1)",2,"February",1,90,85.2465844331309,"Off-piste skiing/boarding",46.5613331730964,7.86144414608967
"2001/02",2002-02-02,"GR","Tschiertschen","Farurtal / Parpaner Schwarzhorn","http://map.geo.admin.ch/?Y=764500&X=182530&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2500,"NW",2,"1 (1, 1)",2,"February",1,315,319.355261560995,"Off-piste skiing/boarding",46.7736230289623,9.59268009924463
"2001/02",2002-01-30,"UR","Gurtnellen","Fellital - Schattig-Wichel / Fuorcla da Giuv","http://map.geo.admin.ch/?Y=695470&X=172410&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2910,"NNW",1,"1 (1, 1)",2,"January",1,337.5,342.680672273971,"Backcountry touring",46.6960695868285,8.68686689140102
"2001/02",2002-01-13,"GR","Davos","Amtmanntobel Totalp","http://map.geo.admin.ch/?Y=782410&X=190070&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2240,"E",2,"1 (1, 1)",2,"January",1,90,88.4843002231792,"Off-piste skiing/boarding",46.8367536972102,9.83007524992622
"2001/02",2002-01-13,"BE","Reichenbach","Vordere Bütlasse / Kiental","http://map.geo.admin.ch/?Y=629110&X=152420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2975,"WNW",1,"2 (3, 1)",1,"January",2,292.5,290.155998095404,"Backcountry touring",46.5224449468059,7.81800374789941
"2001/02",2002-01-03,"GR","Klosters Serneus","Parsenn / Casanna / Rude Dudehang","http://map.geo.admin.ch/?Y=781200&X=192100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2400,"W",2,"1 (1, 1)",3,"January",1,270,270.34892434068,"Off-piste skiing/boarding",46.8553365413845,9.81502785310043
"2001/02",2002-01-02,"BE","Diemtigen","Galmschibe / Oberes Chirgeli / Diemtigtal","http://map.geo.admin.ch/?Y=606860&X=155025&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2360,"NNW",1,"1 (1, 1)",3,"January",1,337.5,341.54577152105,"Backcountry touring",46.5464761650079,7.52807727580005
"2001/02",2001-12-31,"VS","Nendaz","Col de Chassoure / Mont Gelé / Tortin","http://map.geo.admin.ch/?Y=588100&X=105750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2700,"NNE",2,"1 (4, 1)",3,"December",1,22.5,16.281660888344,"Off-piste skiing/boarding",46.1031487561772,7.28474580782633
"2001/02",2001-12-28,"SG","Flums","Zieger / Flumserberg","http://map.geo.admin.ch/?Y=737590&X=214575&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2060,"SSE",2,"1 (1, 1)",3,"December",1,157.5,150.911774453707,"Off-piste skiing/boarding",47.067900593658,9.25013196264975
"2000/01",2001-06-23,"BE","Grindelwald","Mittellegihütte","http://map.geo.admin.ch/?Y=644670&X=159240&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3340,"SSE",1,"2 (2, 1)",NA,"June",2,157.5,154.819751436356,"Backcountry touring",46.5829358473116,8.02143816142214
"2000/01",2001-05-24,"BE","Lauterbrunnen","Guggihütte / Mönch","http://map.geo.admin.ch/?Y=641150&X=157050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2740,"NW",1,"1 (2, 1)",NA,"May",1,315,309.354882785119,"Backcountry touring",46.5634618367164,7.97531950594063
"2000/01",2001-05-19,"GR","Pontresina","Piz Palü","http://map.geo.admin.ch/?Y=794140&X=139530&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3800,"N",1,"2 (2, 1)",NA,"May",2,0,-6.03280160203576,"Backcountry touring",46.3790371342431,9.9624330725021
